,X,Y
3820, 9641, 19285
3821, 8251, 16505
3822, 12454, 24911
3823, 4465, 8933
3824, 16799, 33601
3825, 24403, 48809
3826, 18862, 37727
3827, 5545, 11093
3828, 20548, 41099
3829, 17856, 35715
3830, 12946, 25895
3831, 3255, 6513
3832, 17194, 34391
3833, 7450, 14903
3834, 29600, 59203
3835, 28290, 56583
3836, 16432, 32867
3837, 2838, 5679
3838, 5569, 11141
3839, 29211, 58425
3840, 27825, 55653
3841, 2754, 5511
3842, 26448, 52899
3843, 3906, 7815
3844, 971, 1945
3845, 25620, 51243
3846, 812, 1627
3847, 14636, 29275
3848, 3, 9
3849, 18670, 37343
3850, 19980, 39963
3851, 13955, 27913
3852, 3927, 7857
3853, 8484, 16971
3854, 24083, 48169
3855, 15023, 30049
3856, 27475, 54953
3857, 17393, 34789
3858, 165, 333
3859, 9300, 18603
3860, 25496, 50995
3861, 16327, 32657
3862, 21112, 42227
3863, 1307, 2617
3864, 19386, 38775
3865, 16437, 32877
3866, 7662, 15327
3867, 22198, 44399
3868, 27705, 55413
3869, 2830, 5663
3870, 29602, 59207
3871, 286, 575
3872, 2691, 5385
3873, 22728, 45459
3874, 12608, 25219
3875, 5663, 11329
3876, 4183, 8369
3877, 3106, 6215
3878, 27291, 54585
3879, 26135, 52273
3880, 18845, 37693
3881, 3337, 6677
3882, 26873, 53749
3883, 20987, 41977
3884, 4660, 9323
3885, 19133, 38269
3886, 13489, 26981
3887, 2410, 4823
3888, 572, 1147
3889, 10544, 21091
3890, 23801, 47605
3891, 19750, 39503
3892, 2486, 4975
3893, 23983, 47969
3894, 29177, 58357
3895, 15600, 31203
3896, 23353, 46709
3897, 2451, 4905
3898, 25892, 51787
3899, 6771, 13545
3900, 28390, 56783
3901, 19290, 38583
3902, 17351, 34705
3903, 8084, 16171
3904, 12702, 25407
3905, 27938, 55879
3906, 2738, 5479
3907, 26920, 53843
3908, 13426, 26855
3909, 14902, 29807
3910, 15160, 30323
3911, 26039, 52081
3912, 28762, 57527
3913, 14844, 29691
3914, 18594, 37191
3915, 8575, 17153
3916, 29226, 58455
3917, 29005, 58013
3918, 22440, 44883
3919, 5052, 10107
3920, 707, 1417
3921, 14807, 29617
3922, 2338, 4679
3923, 20775, 41553
3924, 8070, 16143
3925, 10432, 20867
3926, 5436, 10875
3927, 18365, 36733
3928, 22287, 44577
3929, 18572, 37147
3930, 6633, 13269
3931, 26561, 53125
3932, 24095, 48193
3933, 10817, 21637
3934, 2905, 5813
3935, 24068, 48139
3936, 28889, 57781
3937, 4553, 9109
3938, 29918, 59839
3939, 17252, 34507
3940, 21554, 43111
3941, 16791, 33585
3942, 6955, 13913
3943, 26003, 52009
3944, 2979, 5961
3945, 10638, 21279
3946, 2686, 5375
3947, 3354, 6711
3948, 5920, 11843
3949, 2030, 4063
3950, 11808, 23619
3951, 25757, 51517
3952, 19790, 39583
3953, 29872, 59747
3954, 2138, 4279
3955, 25952, 51907
3956, 9713, 19429
3957, 15940, 31883
3958, 1130, 2263
3959, 27914, 55831
3960, 2211, 4425
3961, 24920, 49843
3962, 4326, 8655
3963, 24745, 49493
3964, 29644, 59291
3965, 6668, 13339
3966, 4992, 9987
3967, 247, 497
3968, 4046, 8095
3969, 28549, 57101
3970, 13787, 27577
3971, 21468, 42939
3972, 640, 1283
3973, 2447, 4897
3974, 29853, 59709
3975, 18227, 36457
3976, 5854, 11711
3977, 2438, 4879
3978, 9414, 18831
3979, 28881, 57765
3980, 3327, 6657
3981, 27254, 54511
3982, 25408, 50819
3983, 4035, 8073
3984, 9799, 19601
3985, 11393, 22789
3986, 8886, 17775
3987, 13016, 26035
3988, 16861, 33725
3989, 20353, 40709
3990, 19370, 38743
3991, 10336, 20675
3992, 7519, 15041
3993, 24815, 49633
3994, 8898, 17799
3995, 6962, 13927
3996, 3541, 7085
3997, 8452, 16907
3998, 26979, 53961
3999, 244, 491
4000, 17636, 35275
4001, 797, 1597
4002, 27777, 55557
4003, 15766, 31535
4004, 277, 557
4005, 3428, 6859
4006, 134, 271
4007, 8224, 16451
4008, 29045, 58093
4009, 23469, 46941
4010, 21137, 42277
4011, 7342, 14687
4012, 941, 1885
4013, 18846, 37695
4014, 26160, 52323
4015, 26552, 53107
4016, 13844, 27691
4017, 2067, 4137
4018, 993, 1989
4019, 22167, 44337
4020, 15412, 30827
4021, 8640, 17283
4022, 15141, 30285
4023, 10565, 21133
4024, 9898, 19799
4025, 13081, 26165
4026, 11302, 22607
4027, 8549, 17101
4028, 11810, 23623
4029, 22894, 45791
4030, 24107, 48217
4031, 2691, 5385
4032, 10883, 21769
4033, 7515, 15033
4034, 18042, 36087
4035, 6044, 12091
4036, 2663, 5329
4037, 23647, 47297
4038, 4253, 8509
4039, 14817, 29637
4040, 24270, 48543
4041, 155, 313
4042, 10168, 20339
4043, 21688, 43379
4044, 20243, 40489
4045, 16094, 32191
4046, 27161, 54325
4047, 29444, 58891
4048, 2335, 4673
4049, 558, 1119
4050, 15121, 30245
4051, 24998, 49999
4052, 476, 955
4053, 3657, 7317
4054, 26370, 52743
4055, 21316, 42635
4056, 6636, 13275
4057, 6045, 12093
4058, 3514, 7031
4059, 29000, 58003
4060, 1388, 2779
4061, 29077, 58157
4062, 1791, 3585
4063, 2300, 4603
4064, 16147, 32297
4065, 25349, 50701
4066, 59, 121
4067, 27894, 55791
4068, 15824, 31651
4069, 6600, 13203
4070, 1611, 3225
4071, 4606, 9215
4072, 1619, 3241
4073, 424, 851
4074, 18146, 36295
4075, 20727, 41457
4076, 26393, 52789
4077, 637, 1277
4078, 26147, 52297
4079, 27693, 55389
4080, 4046, 8095
4081, 27033, 54069
4082, 7262, 14527
4083, 22796, 45595
4084, 9151, 18305
4085, 612, 1227
4086, 10090, 20183
4087, 15842, 31687
4088, 20622, 41247
4089, 8772, 17547
4090, 11301, 22605
4091, 1974, 3951
4092, 15657, 31317
4093, 11200, 22403
4094, 15624, 31251
4095, 28792, 57587
4096, 25852, 51707
4097, 19684, 39371
4098, 12031, 24065
4099, 15530, 31063
4100, 13158, 26319
4101, 1975, 3953
4102, 12407, 24817
4103, 23040, 46083
4104, 29546, 59095
4105, 2011, 4025
4106, 22200, 44403
4107, 15732, 31467
4108, 26536, 53075
4109, 24773, 49549
4110, 5493, 10989
4111, 16829, 33661
4112, 7819, 15641
4113, 24862, 49727
4114, 21665, 43333
4115, 13777, 27557
4116, 22211, 44425
4117, 2601, 5205
4118, 6277, 12557
4119, 13481, 26965
4120, 2038, 4079
4121, 15062, 30127
4122, 28688, 57379
4123, 10820, 21643
4124, 25522, 51047
4125, 24118, 48239
4126, 7534, 15071
4127, 10734, 21471
4128, 25255, 50513
4129, 10176, 20355
4130, 11484, 22971
4131, 1170, 2343
4132, 12819, 25641
4133, 20739, 41481
4134, 28090, 56183
4135, 574, 1151
4136, 5501, 11005
4137, 14781, 29565
4138, 481, 965
4139, 14902, 29807
4140, 4262, 8527
4141, 14844, 29691
4142, 520, 1043
4143, 5692, 11387
4144, 28093, 56189
4145, 24451, 48905
4146, 8066, 16135
4147, 25854, 51711
4148, 29650, 59303
4149, 6767, 13537
4150, 6778, 13559
4151, 14112, 28227
4152, 24973, 49949
4153, 7451, 14905
4154, 17954, 35911
4155, 21356, 42715
4156, 32, 67
4157, 29504, 59011
4158, 2392, 4787
4159, 10007, 20017
4160, 25210, 50423
4161, 5217, 10437
4162, 11434, 22871
4163, 2885, 5773
4164, 9405, 18813
4165, 54, 111
4166, 13675, 27353
4167, 976, 1955
4168, 16371, 32745
4169, 23943, 47889
4170, 470, 943
4171, 23365, 46733
4172, 17917, 35837
4173, 619, 1241
4174, 20115, 40233
4175, 16432, 32867
4176, 6603, 13209
4177, 12177, 24357
4178, 15528, 31059
4179, 18330, 36663
4180, 675, 1353
4181, 1984, 3971
4182, 20850, 41703
4183, 927, 1857
4184, 25275, 50553
4185, 22746, 45495
4186, 7940, 15883
4187, 18021, 36045
4188, 18521, 37045
4189, 26918, 53839
4190, 9710, 19423
4191, 6265, 12533
4192, 29406, 58815
4193, 1934, 3871
4194, 28690, 57383
4195, 19516, 39035
4196, 6734, 13471
4197, 23894, 47791
4198, 19891, 39785
4199, 19631, 39265
4200, 10804, 21611
4201, 25135, 50273
4202, 26831, 53665
4203, 10410, 20823
4204, 3987, 7977
4205, 16986, 33975
4206, 8879, 17761
4207, 18979, 37961
4208, 8991, 17985
4209, 28688, 57379
4210, 28604, 57211
4211, 12973, 25949
4212, 941, 1885
4213, 25634, 51271
4214, 9620, 19243
4215, 24895, 49793
4216, 29929, 59861
4217, 20957, 41917
4218, 28509, 57021
4219, 17719, 35441
4220, 5703, 11409
4221, 21040, 42083
4222, 23642, 47287
4223, 25246, 50495
4224, 1596, 3195
4225, 18961, 37925
4226, 15547, 31097
4227, 2990, 5983
4228, 17837, 35677
4229, 4124, 8251
4230, 16570, 33143
4231, 21393, 42789
4232, 28584, 57171
4233, 5501, 11005
4234, 3555, 7113
4235, 7788, 15579
4236, 6482, 12967
4237, 5649, 11301
4238, 16051, 32105
4239, 29340, 58683
4240, 28192, 56387
4241, 5064, 10131
4242, 101, 205
4243, 28480, 56963
4244, 23626, 47255
4245, 8526, 17055
4246, 17161, 34325
4247, 3063, 6129
4248, 25981, 51965
4249, 16362, 32727
4250, 12246, 24495
4251, 1515, 3033
4252, 26577, 53157
4253, 21670, 43343
4254, 22977, 45957
4255, 7694, 15391
4256, 29434, 58871
4257, 896, 1795
4258, 23631, 47265
4259, 3235, 6473
4260, 2194, 4391
4261, 10496, 20995
4262, 23719, 47441
4263, 19969, 39941
4264, 4023, 8049
4265, 6459, 12921
4266, 8427, 16857
4267, 11411, 22825
4268, 13088, 26179
4269, 11735, 23473
4270, 12744, 25491
4271, 11300, 22603
4272, 17206, 34415
4273, 24961, 49925
4274, 14924, 29851
4275, 14937, 29877
4276, 27281, 54565
4277, 6587, 13177
4278, 6648, 13299
4279, 18559, 37121
4280, 26081, 52165
4281, 11978, 23959
4282, 23831, 47665
4283, 12935, 25873
4284, 24286, 48575
4285, 10959, 21921
4286, 3918, 7839
4287, 5967, 11937
4288, 29570, 59143
4289, 1076, 2155
4290, 7283, 14569
4291, 1572, 3147
4292, 15733, 31469
4293, 22345, 44693
4294, 13218, 26439
4295, 9604, 19211
4296, 28105, 56213
4297, 25391, 50785
4298, 24718, 49439
4299, 14120, 28243
4300, 20711, 41425
4301, 19958, 39919
4302, 20246, 40495
4303, 7490, 14983
4304, 20169, 40341
4305, 29698, 59399
4306, 27929, 55861
4307, 17667, 35337
4308, 15210, 30423
4309, 18099, 36201
4310, 24202, 48407
4311, 6752, 13507
4312, 2939, 5881
4313, 2325, 4653
4314, 663, 1329
4315, 26902, 53807
4316, 16728, 33459
4317, 8948, 17899
4318, 12838, 25679
4319, 20203, 40409
4320, 9786, 19575
4321, 12644, 25291
4322, 20177, 40357
4323, 9015, 18033
4324, 9134, 18271
4325, 24129, 48261
4326, 7125, 14253
4327, 628, 1259
4328, 20806, 41615
4329, 15650, 31303
4330, 3957, 7917
4331, 5682, 11367
4332, 2702, 5407
4333, 20148, 40299
4334, 11716, 23435
4335, 8318, 16639
4336, 8513, 17029
4337, 14868, 29739
4338, 27763, 55529
4339, 13379, 26761
4340, 2701, 5405
4341, 13692, 27387
4342, 2279, 4561
4343, 14625, 29253
4344, 20405, 40813
4345, 25122, 50247
4346, 1166, 2335
4347, 15261, 30525
4348, 1014, 2031
4349, 8029, 16061
4350, 15220, 30443
4351, 1082, 2167
4352, 3468, 6939
4353, 6410, 12823
4354, 18705, 37413
4355, 743, 1489
4356, 29525, 59053
4357, 5422, 10847
4358, 12134, 24271
4359, 5608, 11219
4360, 26006, 52015
4361, 17629, 35261
4362, 29768, 59539
4363, 5561, 11125
4364, 7165, 14333
4365, 7258, 14519
4366, 10491, 20985
4367, 17504, 35011
4368, 12039, 24081
4369, 335, 673
4370, 4098, 8199
4371, 8483, 16969
4372, 3186, 6375
4373, 1887, 3777
4374, 21814, 43631
4375, 4170, 8343
4376, 4086, 8175
4377, 25131, 50265
4378, 3094, 6191
4379, 12326, 24655
4380, 5168, 10339
4381, 5714, 11431
4382, 26718, 53439
4383, 2594, 5191
4384, 4063, 8129
4385, 10220, 20443
4386, 25819, 51641
4387, 14393, 28789
4388, 4946, 9895
4389, 26457, 52917
4390, 19581, 39165
4391, 1496, 2995
4392, 14881, 29765
4393, 27685, 55373
4394, 22958, 45919
4395, 150, 303
4396, 25884, 51771
4397, 14127, 28257
4398, 24546, 49095
4399, 19313, 38629
4400, 20609, 41221
4401, 16395, 32793
4402, 13167, 26337
4403, 6314, 12631
4404, 23154, 46311
4405, 29092, 58187
4406, 17312, 34627
4407, 16228, 32459
4408, 3493, 6989
4409, 23078, 46159
4410, 6916, 13835
4411, 16568, 33139
4412, 17502, 35007
4413, 4635, 9273
4414, 14860, 29723
4415, 2045, 4093
4416, 618, 1239
4417, 7892, 15787
4418, 2725, 5453
4419, 18999, 38001
4420, 3725, 7453
4421, 21514, 43031
4422, 5443, 10889
4423, 253, 509
4424, 16975, 33953
4425, 917, 1837
4426, 3663, 7329
4427, 27231, 54465
4428, 27091, 54185
4429, 13181, 26365
4430, 13730, 27463
4431, 11320, 22643
4432, 16920, 33843
4433, 383, 769
4434, 13922, 27847
4435, 7136, 14275
4436, 1699, 3401
4437, 15763, 31529
4438, 6220, 12443
4439, 6646, 13295
4440, 28204, 56411
4441, 1196, 2395
4442, 16899, 33801
4443, 23388, 46779
4444, 24472, 48947
4445, 12543, 25089
4446, 119, 241
4447, 17282, 34567
4448, 29479, 58961
4449, 4744, 9491
4450, 1658, 3319
4451, 13288, 26579
4452, 5103, 10209
4453, 28297, 56597
4454, 28639, 57281
4455, 29918, 59839
4456, 21897, 43797
4457, 1155, 2313
4458, 25812, 51627
4459, 7055, 14113
4460, 21002, 42007
4461, 14730, 29463
4462, 20834, 41671
4463, 4413, 8829
4464, 9268, 18539
4465, 1141, 2285
4466, 1874, 3751
4467, 8142, 16287
4468, 20974, 41951
4469, 18548, 37099
4470, 23394, 46791
4471, 10120, 20243
4472, 15090, 30183
4473, 17685, 35373
4474, 5561, 11125
4475, 25113, 50229
4476, 24518, 49039
4477, 9543, 19089
4478, 9303, 18609
4479, 22234, 44471
4480, 5357, 10717
4481, 27600, 55203
4482, 15872, 31747
4483, 25684, 51371
4484, 302, 607
4485, 24093, 48189
4486, 1658, 3319
4487, 772, 1547
4488, 12085, 24173
4489, 2041, 4085
4490, 13285, 26573
4491, 9563, 19129
4492, 27049, 54101
4493, 1440, 2883
4494, 7755, 15513
4495, 22793, 45589
4496, 1550, 3103
4497, 15171, 30345
4498, 28024, 56051
4499, 3451, 6905
4500, 8507, 17017
4501, 910, 1823
4502, 22796, 45595
4503, 9122, 18247
4504, 24927, 49857
4505, 5016, 10035
4506, 11982, 23967
4507, 10999, 22001
4508, 25296, 50595
4509, 13628, 27259
4510, 4931, 9865
4511, 28604, 57211
4512, 21332, 42667
4513, 26486, 52975
4514, 12416, 24835
4515, 16004, 32011
4516, 11459, 22921
4517, 24079, 48161
4518, 18236, 36475
4519, 245, 493
4520, 28349, 56701
4521, 9341, 18685
4522, 22057, 44117
4523, 6093, 12189
4524, 8344, 16691
4525, 26629, 53261
4526, 19333, 38669
4527, 5667, 11337
4528, 12188, 24379
4529, 11554, 23111
4530, 29931, 59865
4531, 16880, 33763
4532, 2115, 4233
4533, 29738, 59479
4534, 8560, 17123
4535, 2205, 4413
4536, 13019, 26041
4537, 4399, 8801
4538, 10731, 21465
4539, 2766, 5535
4540, 10910, 21823
4541, 15139, 30281
4542, 21396, 42795
4543, 1408, 2819
4544, 2244, 4491
4545, 5696, 11395
4546, 16593, 33189
4547, 6527, 13057
4548, 20999, 42001
4549, 15783, 31569
4550, 25676, 51355
4551, 779, 1561
4552, 6023, 12049
4553, 4168, 8339
4554, 10825, 21653
4555, 444, 891
4556, 2751, 5505
4557, 17665, 35333
4558, 19511, 39025
4559, 3859, 7721
4560, 3512, 7027
4561, 2570, 5143
4562, 644, 1291
4563, 3635, 7273
4564, 4988, 9979
4565, 13200, 26403
4566, 2230, 4463
4567, 22928, 45859
4568, 25806, 51615
4569, 15776, 31555
4570, 10168, 20339
4571, 7991, 15985
4572, 7448, 14899
4573, 9543, 19089
4574, 14961, 29925
4575, 6206, 12415
4576, 29605, 59213
4577, 23800, 47603
4578, 24731, 49465
4579, 16461, 32925
4580, 9488, 18979
4581, 24621, 49245
4582, 21459, 42921
4583, 9822, 19647
4584, 4349, 8701
4585, 10833, 21669
4586, 4844, 9691
4587, 15040, 30083
4588, 24582, 49167
4589, 5342, 10687
4590, 22409, 44821
4591, 15970, 31943
4592, 17913, 35829
4593, 24771, 49545
4594, 2539, 5081
4595, 14158, 28319
4596, 13376, 26755
4597, 28424, 56851
4598, 9991, 19985
4599, 3700, 7403
4600, 4256, 8515
4601, 27828, 55659
4602, 19676, 39355
4603, 15017, 30037
4604, 17447, 34897
4605, 191, 385
4606, 24835, 49673
4607, 7407, 14817
4608, 13919, 27841
4609, 29796, 59595
4610, 1416, 2835
4611, 29175, 58353
4612, 2248, 4499
4613, 15593, 31189
4614, 20472, 40947
4615, 1972, 3947
4616, 9861, 19725
4617, 12386, 24775
4618, 395, 793
4619, 20306, 40615
4620, 1830, 3663
4621, 25570, 51143
4622, 26788, 53579
4623, 21143, 42289
4624, 27846, 55695
4625, 5140, 10283
4626, 711, 1425
4627, 280, 563
4628, 21670, 43343
4629, 26586, 53175
4630, 22667, 45337
4631, 10240, 20483
4632, 13241, 26485
4633, 17971, 35945
4634, 16896, 33795
4635, 812, 1627
4636, 19889, 39781
4637, 17250, 34503
4638, 9330, 18663
4639, 4426, 8855
4640, 22362, 44727
4641, 26957, 53917
4642, 10558, 21119
4643, 24964, 49931
4644, 1046, 2095
4645, 24355, 48713
4646, 22244, 44491
4647, 8535, 17073
4648, 1929, 3861
4649, 13377, 26757
4650, 16478, 32959
4651, 5289, 10581
4652, 24469, 48941
4653, 21079, 42161
4654, 16048, 32099
4655, 11834, 23671
4656, 1369, 2741
4657, 23238, 46479
4658, 26817, 53637
4659, 762, 1527
4660, 3477, 6957
4661, 29517, 59037
4662, 15721, 31445
4663, 26044, 52091
4664, 12162, 24327
4665, 17893, 35789
4666, 13259, 26521
4667, 29273, 58549
4668, 2975, 5953
4669, 14313, 28629
4670, 9701, 19405
4671, 12760, 25523
4672, 16639, 33281
4673, 7290, 14583
4674, 18789, 37581
4675, 13820, 27643
4676, 16865, 33733
4677, 26146, 52295
4678, 10942, 21887
4679, 27966, 55935
4680, 18288, 36579
4681, 7095, 14193
4682, 24188, 48379
4683, 24269, 48541
4684, 11693, 23389
4685, 5251, 10505
4686, 23764, 47531
4687, 26580, 53163
4688, 19369, 38741
4689, 16289, 32581
4690, 15232, 30467
4691, 24059, 48121
4692, 7159, 14321
4693, 1402, 2807
4694, 14794, 29591
4695, 15152, 30307
4696, 18785, 37573
4697, 15250, 30503
4698, 21222, 42447
4699, 13991, 27985
4700, 29658, 59319
4701, 4556, 9115
4702, 19076, 38155
4703, 28447, 56897
4704, 16820, 33643
4705, 17077, 34157
4706, 26534, 53071
4707, 2664, 5331
4708, 4371, 8745
4709, 1327, 2657
4710, 20911, 41825
4711, 28194, 56391
4712, 23970, 47943
4713, 8332, 16667
4714, 17341, 34685
4715, 151, 305
4716, 11908, 23819
4717, 29359, 58721
4718, 2617, 5237
4719, 18924, 37851
4720, 8334, 16671
4721, 8557, 17117
4722, 2429, 4861
4723, 15555, 31113
4724, 24755, 49513
4725, 1545, 3093
4726, 165, 333
4727, 20453, 40909
4728, 10943, 21889
4729, 19201, 38405
4730, 21496, 42995
4731, 18254, 36511
4732, 8265, 16533
4733, 9043, 18089
4734, 15224, 30451
4735, 28073, 56149
4736, 3042, 6087
4737, 25796, 51595
4738, 2473, 4949
4739, 28111, 56225
4740, 25747, 51497
4741, 914, 1831
4742, 5599, 11201
4743, 25994, 51991
4744, 9607, 19217
4745, 20616, 41235
4746, 26315, 52633
4747, 5534, 11071
4748, 19972, 39947
4749, 18722, 37447
4750, 20999, 42001
4751, 21258, 42519
4752, 7584, 15171
4753, 13042, 26087
4754, 14831, 29665
4755, 7563, 15129
4756, 24753, 49509
4757, 1602, 3207
4758, 23987, 47977
4759, 2610, 5223
4760, 24837, 49677
4761, 27643, 55289
4762, 28586, 57175
4763, 6743, 13489
4764, 20179, 40361
4765, 21190, 42383
4766, 26089, 52181
4767, 1534, 3071
4768, 13810, 27623
4769, 24432, 48867
4770, 14613, 29229
4771, 25401, 50805
4772, 21321, 42645
4773, 15507, 31017
4774, 1397, 2797
4775, 18686, 37375
4776, 24199, 48401
4777, 3443, 6889
4778, 16971, 33945
4779, 28250, 56503
4780, 7188, 14379
4781, 2086, 4175
4782, 869, 1741
4783, 13750, 27503
4784, 19271, 38545
4785, 1480, 2963
4786, 959, 1921
4787, 2090, 4183
4788, 17625, 35253
4789, 16653, 33309
4790, 8587, 17177
4791, 22831, 45665
4792, 23961, 47925
4793, 27208, 54419
4794, 25252, 50507
4795, 6601, 13205
4796, 24930, 49863
4797, 6764, 13531
4798, 1486, 2975
4799, 17572, 35147
4800, 14922, 29847
4801, 25473, 50949
4802, 914, 1831
4803, 25006, 50015
4804, 6173, 12349
4805, 8058, 16119
4806, 29338, 58679
4807, 16902, 33807
4808, 11274, 22551
4809, 3348, 6699
4810, 21736, 43475
4811, 9220, 18443
4812, 19611, 39225
4813, 13313, 26629
4814, 12667, 25337
4815, 22649, 45301
4816, 5611, 11225
4817, 21574, 43151
4818, 19284, 38571
4819, 19768, 39539
4820, 23059, 46121
4821, 25826, 51655
4822, 13702, 27407
4823, 8405, 16813
4824, 181, 365
4825, 26032, 52067
4826, 28045, 56093
4827, 9132, 18267
4828, 24029, 48061
4829, 2190, 4383
4830, 28640, 57283
4831, 27173, 54349
4832, 548, 1099
4833, 143, 289
4834, 1434, 2871
4835, 21559, 43121
4836, 4599, 9201
4837, 12174, 24351
4838, 29557, 59117
4839, 11819, 23641
4840, 5496, 10995
4841, 22836, 45675
4842, 8520, 17043
4843, 20131, 40265
4844, 14211, 28425
4845, 25852, 51707
4846, 13170, 26343
4847, 21978, 43959
4848, 19956, 39915
4849, 28069, 56141
4850, 17607, 35217
4851, 29229, 58461
4852, 4423, 8849
4853, 16136, 32275
4854, 20940, 41883
4855, 19931, 39865
4856, 25423, 50849
4857, 20987, 41977
4858, 21773, 43549
4859, 2569, 5141
4860, 28203, 56409
4861, 16244, 32491
4862, 2183, 4369
4863, 27401, 54805
4864, 12151, 24305
4865, 28402, 56807
4866, 13410, 26823
4867, 6619, 13241
4868, 17343, 34689
4869, 1048, 2099
4870, 25135, 50273
4871, 7924, 15851
