,X,Y,Z
3466, 44, 465, 5271
3467, 5, 23799, 71451
3468, 30, 27742, 85030
3469, 22, 10544, 32604
3470, 13, 659, 2319
3471, 36, 5080, 17836
3472, 72, 15570, 57082
3473, 95, 13839, 59571
3474, 71, 18391, 65259
3475, 62, 16919, 58449
3476, 27, 1182, 5008
3477, 31, 8796, 28314
3478, 83, 16257, 62553
3479, 36, 2481, 10039
3480, 18, 25250, 76402
3481, 91, 22749, 84813
3482, 43, 10120, 34062
3483, 88, 2086, 21750
3484, 61, 3085, 16701
3485, 32, 11596, 36840
3486, 61, 3703, 18555
3487, 80, 9449, 41151
3488, 8, 29925, 89907
3489, 42, 18648, 59476
3490, 93, 9197, 44893
3491, 83, 20996, 76770
3492, 90, 18563, 71893
3493, 66, 26274, 87538
3494, 30, 22812, 70240
3495, 20, 17521, 53367
3496, 51, 12820, 43666
3497, 56, 24640, 80196
3498, 49, 20813, 67245
3499, 33, 7858, 25756
3500, 15, 29978, 90388
3501, 30, 2622, 9670
3502, 16, 8795, 26901
3503, 21, 10873, 33505
3504, 9, 21993, 66145
3505, 47, 24728, 78606
3506, 13, 25908, 78066
3507, 26, 27952, 85212
3508, 56, 21034, 69378
3509, 89, 833, 18345
3510, 88, 5723, 32661
3511, 68, 3187, 18813
3512, 61, 10587, 39207
3513, 59, 671, 8979
3514, 41, 18024, 57438
3515, 24, 657, 3127
3516, 28, 13645, 42507
3517, 55, 1757, 11325
3518, 72, 6790, 30742
3519, 14, 8975, 27321
3520, 62, 4773, 22011
3521, 1, 1623, 4875
3522, 87, 7413, 37381
3523, 48, 28453, 89971
3524, 90, 6492, 35680
3525, 2, 28226, 84690
3526, 3, 23942, 71848
3527, 93, 14911, 62035
3528, 49, 9535, 33411
3529, 3, 17153, 51481
3530, 83, 25121, 89145
3531, 18, 7806, 24070
3532, 28, 11888, 37236
3533, 8, 12993, 39111
3534, 31, 26434, 81228
3535, 92, 16692, 67008
3536, 53, 12771, 43935
3537, 89, 14110, 58176
3538, 87, 28791, 101515
3539, 40, 26475, 82629
3540, 90, 27105, 97519
3541, 68, 4524, 22824
3542, 6, 10468, 31480
3543, 42, 23134, 72934
3544, 17, 22152, 67038
3545, 21, 6255, 19651
3546, 55, 5056, 21222
3547, 79, 7166, 33984
3548, 47, 5705, 21537
3549, 44, 21091, 67149
3550, 83, 3285, 23637
3551, 55, 27503, 88563
3552, 33, 3689, 13249
3553, 51, 25588, 81970
3554, 65, 6404, 27666
3555, 39, 6536, 22654
3556, 54, 25473, 82255
3557, 37, 19335, 60747
3558, 41, 1726, 8544
3559, 8, 11607, 34953
3560, 99, 16894, 70288
3561, 64, 28144, 92628
3562, 85, 24204, 87066
3563, 46, 22683, 72285
3564, 13, 370, 1452
3565, 76, 29433, 99855
3566, 95, 9096, 45342
3567, 50, 15432, 51300
3568, 19, 22272, 67542
3569, 54, 29154, 93298
3570, 25, 25570, 77964
3571, 21, 2006, 6904
3572, 40, 1236, 6912
3573, 86, 28123, 99165
3574, 3, 6492, 19498
3575, 54, 10162, 36322
3576, 26, 16489, 50823
3577, 9, 8844, 26698
3578, 49, 22990, 73776
3579, 64, 26076, 86424
3580, 22, 11585, 35727
3581, 7, 8334, 25104
3582, 87, 22435, 82447
3583, 94, 583, 19425
3584, 57, 3696, 17590
3585, 18, 14831, 45145
3586, 19, 12890, 39396
3587, 33, 15725, 49357
3588, 14, 1, 399
3589, 78, 16049, 60319
3590, 2, 5894, 17694
3591, 21, 29176, 88414
3592, 97, 2400, 26022
3593, 23, 2379, 8199
3594, 75, 12495, 48739
3595, 21, 2377, 8017
3596, 34, 27630, 85206
3597, 2, 23335, 70017
3598, 59, 26990, 87936
3599, 46, 16373, 53355
3600, 64, 2945, 17031
3601, 24, 2339, 8173
3602, 15, 1156, 3922
3603, 0, 14915, 44749
3604, 99, 28881, 106249
3605, 38, 736, 5100
3606, 97, 18948, 75666
3607, 53, 26800, 86022
3608, 78, 2060, 18352
3609, 99, 26934, 100408
3610, 71, 8916, 36834
3611, 7, 15467, 46503
3612, 9, 14451, 43519
3613, 9, 5838, 17680
3614, 63, 11569, 42649
3615, 7, 11225, 33777
3616, 52, 971, 8325
3617, 76, 8326, 36534
3618, 61, 17208, 59070
3619, 85, 1810, 19884
3620, 23, 23724, 72234
3621, 13, 18433, 55641
3622, 28, 4253, 14331
3623, 5, 7266, 21852
3624, 96, 4405, 31651
3625, 52, 2084, 11664
3626, 62, 808, 10116
3627, 61, 11465, 41841
3628, 72, 27799, 93769
3629, 39, 15242, 48772
3630, 63, 2867, 16543
3631, 16, 12412, 37752
3632, 34, 21925, 68091
3633, 69, 13601, 50329
3634, 57, 11310, 40432
3635, 61, 27489, 89913
3636, 41, 1882, 9012
3637, 8, 20619, 61989
3638, 19, 23835, 72231
3639, 1, 20887, 62667
3640, 47, 25411, 80655
3641, 24, 29870, 90766
3642, 86, 14610, 58626
3643, 21, 15340, 46906
3644, 13, 13857, 41913
3645, 57, 9572, 35218
3646, 7, 2701, 8205
3647, 54, 27748, 89080
3648, 88, 29768, 104796
3649, 52, 28667, 91413
3650, 84, 26077, 92347
3651, 3, 25273, 75841
3652, 79, 26675, 92511
3653, 50, 10166, 35502
3654, 42, 13764, 44824
3655, 47, 213, 5061
3656, 59, 28718, 93120
3657, 8, 29258, 87906
3658, 0, 16345, 49039
3659, 72, 2602, 18178
3660, 90, 5850, 33754
3661, 22, 9314, 28914
3662, 59, 6935, 27771
3663, 76, 12827, 50037
3664, 24, 1660, 6136
3665, 37, 28188, 87306
3666, 4, 13710, 41166
3667, 68, 7329, 31239
3668, 92, 2926, 25710
3669, 92, 22410, 84162
3670, 54, 13537, 46447
3671, 80, 22183, 79353
3672, 24, 2237, 7867
3673, 26, 3378, 11490
3674, 41, 9926, 33144
3675, 33, 16541, 51805
3676, 89, 25738, 93060
3677, 47, 1887, 10083
3678, 31, 393, 3105
3679, 12, 2089, 6559
3680, 84, 26265, 92911
3681, 54, 16525, 55411
3682, 31, 29833, 91425
3683, 79, 1905, 18201
3684, 36, 9733, 31795
3685, 78, 24080, 84412
3686, 89, 2233, 22545
3687, 87, 13202, 54748
3688, 34, 20922, 65082
3689, 26, 20590, 63126
3690, 95, 4385, 31209
3691, 4, 2061, 6219
3692, 0, 18681, 56047
3693, 3, 26096, 78310
3694, 20, 27483, 83253
3695, 95, 10516, 49602
3696, 78, 983, 15121
3697, 62, 27733, 90891
3698, 91, 4118, 28920
3699, 5, 6721, 20217
3700, 96, 19390, 76606
3701, 7, 11599, 34899
3702, 0, 29590, 88774
3703, 54, 11296, 39724
3704, 81, 17387, 65287
3705, 39, 15108, 48370
3706, 0, 13874, 41626
3707, 23, 26304, 79974
3708, 41, 16878, 54000
3709, 87, 3215, 24787
3710, 32, 9428, 30336
3711, 39, 870, 5656
3712, 44, 253, 4635
3713, 39, 27260, 84826
3714, 30, 2429, 9091
3715, 86, 16650, 64746
3716, 26, 25698, 78450
3717, 4, 11087, 33297
3718, 56, 19390, 64446
3719, 45, 2264, 10846
3720, 21, 11288, 34750
3721, 94, 16382, 66822
3722, 71, 24896, 84774
3723, 32, 25264, 77844
3724, 66, 8498, 34210
3725, 19, 4211, 13359
3726, 96, 3645, 29371
3727, 92, 14758, 61206
3728, 24, 13413, 41395
3729, 94, 10251, 48429
3730, 71, 213, 10725
3731, 5, 28803, 86463
3732, 43, 11193, 37281
3733, 16, 12825, 38991
3734, 7, 1610, 4932
3735, 33, 17986, 56140
3736, 42, 11019, 36589
3737, 39, 18019, 57103
3738, 43, 29077, 90933
3739, 83, 2708, 21906
3740, 58, 3214, 16374
3741, 74, 1444, 15288
3742, 53, 7134, 27024
3743, 45, 8797, 30445
3744, 21, 2373, 8005
3745, 18, 1545, 5287
3746, 89, 2503, 23355
3747, 83, 23605, 84597
3748, 99, 12682, 57652
3749, 16, 4020, 12576
3750, 87, 274, 15964
3751, 30, 5351, 17857
3752, 1, 13707, 41127
3753, 17, 10556, 32250
3754, 66, 23159, 78193
3755, 37, 11253, 36501
3756, 1, 2199, 6603
3757, 20, 29739, 90021
3758, 93, 22015, 83347
3759, 99, 18450, 74956
3760, 39, 5014, 18088
3761, 0, 22910, 68734
3762, 42, 24987, 78493
3763, 15, 27558, 83128
3764, 11, 22943, 69075
3765, 67, 1576, 13710
3766, 42, 28366, 88630
3767, 19, 22862, 69312
3768, 16, 5215, 16161
3769, 56, 14224, 48948
3770, 3, 9007, 27043
3771, 94, 18522, 73242
3772, 11, 17064, 51438
3773, 50, 22543, 72633
3774, 58, 22760, 75012
3775, 58, 26957, 87603
3776, 50, 17951, 58857
3777, 47, 27507, 86943
3778, 69, 28473, 94945
3779, 74, 14944, 55788
3780, 25, 23486, 71712
3781, 22, 19326, 58950
3782, 38, 27382, 85038
3783, 61, 11264, 41238
3784, 73, 25680, 87702
3785, 81, 13415, 53371
3786, 70, 26372, 88920
3787, 61, 5451, 23799
3788, 36, 1992, 8572
3789, 44, 8536, 29484
3790, 67, 21729, 74169
3791, 69, 871, 12139
3792, 86, 26538, 94410
3793, 96, 958, 21310
3794, 58, 3353, 16791
3795, 3, 6123, 18391
3796, 91, 17328, 68550
3797, 93, 2493, 24781
3798, 21, 12241, 37609
3799, 23, 22915, 69807
3800, 58, 5670, 23742
3801, 4, 22218, 66690
3802, 27, 21824, 66934
3803, 50, 1824, 10476
3804, 88, 8830, 41982
3805, 77, 13326, 51840
3806, 91, 3633, 27465
3807, 52, 7286, 27270
3808, 83, 4861, 28365
3809, 70, 13050, 48954
3810, 81, 13443, 53455
3811, 87, 1997, 21133
3812, 19, 28988, 87690
3813, 47, 24301, 77325
3814, 53, 2984, 14574
3815, 46, 25185, 79791
3816, 53, 28329, 90609
3817, 60, 18879, 63841
3818, 54, 12585, 43591
3819, 19, 6898, 21420
3820, 15, 2003, 6463
3821, 10, 26682, 80250
3822, 84, 23841, 85639
3823, 68, 12148, 45696
3824, 73, 14050, 52812
3825, 18, 16028, 48736
3826, 22, 29374, 89094
3827, 18, 16784, 51004
3828, 91, 6188, 35130
3829, 9, 23831, 71659
3830, 77, 24771, 86175
3831, 9, 1521, 4729
3832, 8, 1696, 5220
3833, 78, 11345, 46207
3834, 79, 21001, 75489
3835, 29, 17080, 52926
3836, 61, 10831, 39939
3837, 31, 2532, 9522
3838, 49, 11769, 40113
3839, 21, 16409, 50113
3840, 24, 5662, 18142
3841, 12, 13534, 40894
3842, 17, 26899, 81279
3843, 27, 12475, 38887
3844, 50, 16455, 54369
3845, 94, 2626, 25554
3846, 21, 9578, 29620
3847, 37, 3148, 12186
3848, 5, 19157, 57525
3849, 73, 4485, 24117
3850, 10, 8998, 27198
3851, 51, 1019, 8263
3852, 70, 7210, 31434
3853, 19, 22802, 69132
3854, 2, 257, 783
3855, 50, 4332, 18000
3856, 64, 18300, 63096
3857, 47, 8903, 31131
3858, 50, 19658, 63978
3859, 90, 29911, 105937
3860, 71, 17748, 63330
3861, 11, 24694, 74328
3862, 61, 25573, 84165
3863, 58, 12905, 45447
3864, 91, 1758, 21840
3865, 90, 101, 16507
3866, 39, 9161, 30529
3867, 95, 673, 20073
3868, 18, 6236, 19360
3869, 6, 2510, 7606
3870, 43, 27264, 85494
3871, 40, 6261, 21987
3872, 26, 13763, 42645
3873, 80, 2399, 20001
3874, 22, 26411, 80205
3875, 53, 24939, 80439
3876, 0, 22300, 66904
3877, 87, 19899, 74839
3878, 85, 14971, 59367
3879, 43, 15872, 51318
3880, 46, 12052, 40392
3881, 93, 29688, 106366
3882, 74, 26425, 90231
3883, 9, 11317, 34117
3884, 14, 14508, 43920
3885, 21, 17439, 53203
3886, 56, 4800, 20676
3887, 14, 316, 1344
3888, 36, 8122, 26962
3889, 18, 23983, 72601
3890, 79, 5501, 28989
3891, 37, 2255, 9507
3892, 76, 1079, 14793
3893, 47, 13338, 44436
3894, 69, 23414, 79768
3895, 0, 13210, 39634
3896, 14, 19631, 59289
3897, 37, 23366, 72840
3898, 72, 5312, 26308
3899, 22, 14300, 43872
3900, 64, 27364, 90288
3901, 48, 9230, 32302
3902, 69, 13831, 51019
3903, 37, 10698, 34836
3904, 91, 6187, 35127
3905, 66, 2238, 15430
3906, 54, 18698, 61930
3907, 5, 1564, 4746
3908, 39, 1020, 6106
3909, 34, 27034, 83418
3910, 69, 3356, 19594
3911, 83, 19390, 71952
3912, 38, 4518, 16446
3913, 38, 6488, 22356
3914, 71, 26532, 89682
3915, 98, 28752, 105468
3916, 10, 28874, 86826
3917, 90, 14753, 60463
3918, 66, 9374, 36838
3919, 81, 9382, 41272
3920, 84, 1500, 18616
3921, 47, 26517, 83973
3922, 60, 1816, 12652
3923, 59, 26953, 87825
3924, 61, 8869, 34053
3925, 17, 14404, 43794
3926, 21, 10678, 32920
3927, 49, 29428, 93090
3928, 65, 3779, 19791
3929, 65, 1333, 12453
3930, 93, 12078, 53536
3931, 76, 24344, 84588
3932, 22, 24615, 74817
3933, 48, 2274, 11434
3934, 39, 17101, 54349
3935, 89, 14424, 59118
3936, 73, 9109, 37989
3937, 46, 19258, 62010
3938, 59, 26864, 87558
3939, 75, 19214, 68896
3940, 82, 21800, 78852
3941, 24, 24094, 73438
3942, 14, 8075, 24621
3943, 97, 18884, 75474
3944, 68, 10444, 40584
3945, 14, 27109, 81723
3946, 40, 20134, 63606
3947, 69, 16828, 60010
3948, 38, 8898, 29586
3949, 41, 2521, 10929
3950, 37, 2267, 9543
3951, 82, 24425, 86727
3952, 84, 32, 14212
3953, 3, 903, 2731
3954, 61, 7130, 28836
3955, 70, 755, 12069
3956, 70, 28494, 95286
3957, 2, 3379, 10149
3958, 82, 28901, 100155
3959, 69, 9399, 37723
3960, 20, 6282, 19650
3961, 36, 1649, 7543
3962, 66, 15700, 55816
3963, 32, 2500, 9552
3964, 60, 309, 8131
3965, 18, 10381, 31795
3966, 50, 786, 7362
3967, 19, 18528, 56310
3968, 8, 2324, 7104
3969, 13, 10516, 31890
3970, 28, 24861, 76155
3971, 68, 7297, 31143
3972, 97, 6367, 37923
3973, 96, 27528, 101020
3974, 78, 13322, 52138
3975, 41, 3156, 12834
3976, 97, 27333, 100821
3977, 76, 3552, 22212
3978, 69, 1663, 14515
3979, 26, 23737, 72567
3980, 94, 27862, 101262
3981, 79, 17670, 65496
3982, 55, 20920, 68814
3983, 69, 21957, 75397
3984, 32, 21704, 67164
3985, 32, 2391, 9225
3986, 34, 3587, 13077
3987, 36, 22335, 69601
3988, 64, 19875, 67821
3989, 1, 4903, 14715
3990, 35, 4931, 17247
3991, 38, 15651, 49845
3992, 35, 69, 2661
3993, 98, 10042, 49338
3994, 3, 18801, 56425
3995, 86, 5155, 30261
3996, 71, 27614, 92928
3997, 19, 13132, 40122
3998, 45, 10518, 35608
3999, 39, 7713, 26185
4000, 46, 3701, 15339
4001, 73, 14986, 55620
4002, 6, 3026, 9154
4003, 10, 9909, 29931
4004, 37, 23906, 74460
4005, 6, 4631, 13969
4006, 3, 19672, 59038
4007, 88, 10157, 45963
4008, 75, 3537, 21865
4009, 61, 28040, 91566
4010, 99, 14704, 63718
4011, 89, 15752, 63102
4012, 91, 11589, 51333
4013, 55, 15208, 51678
4014, 27, 20852, 64018
4015, 78, 27642, 95098
4016, 5, 2579, 7791
4017, 4, 20916, 62784
4018, 16, 22483, 67965
4019, 40, 12908, 41928
4020, 49, 27619, 87663
4021, 26, 27232, 83052
4022, 80, 13073, 52023
4023, 90, 28793, 102583
4024, 51, 7219, 26863
4025, 77, 28625, 97737
4026, 5, 7621, 22917
4027, 19, 6770, 21036
4028, 22, 16083, 49221
4029, 62, 6497, 27183
4030, 88, 10010, 45522
4031, 41, 15835, 50871
4032, 61, 1338, 11460
4033, 21, 22494, 68368
4034, 19, 846, 3264
4035, 76, 21995, 77541
4036, 33, 28911, 88915
4037, 62, 4619, 21549
4038, 80, 11318, 46758
4039, 57, 28688, 92566
4040, 0, 2097, 6295
4041, 55, 12573, 43773
4042, 85, 20920, 77214
4043, 63, 8296, 32830
4044, 60, 592, 8980
4045, 4, 2063, 6225
4046, 70, 6735, 30009
4047, 25, 17993, 55233
4048, 98, 26177, 97743
4049, 2, 18959, 56889
4050, 21, 13195, 40471
4051, 14, 8378, 25530
4052, 51, 14414, 48448
4053, 78, 29470, 100582
4054, 33, 12942, 41008
4055, 4, 13048, 39180
4056, 91, 660, 18546
4057, 23, 10356, 32130
4058, 51, 17552, 57862
4059, 22, 963, 3861
4060, 37, 11651, 37695
4061, 39, 2826, 11524
4062, 24, 12124, 37528
4063, 34, 27598, 85110
4064, 36, 10337, 33607
4065, 62, 6479, 27129
4066, 77, 8657, 37833
4067, 55, 22114, 72396
4068, 37, 25032, 77838
4069, 21, 27556, 83554
4070, 50, 21602, 69810
4071, 88, 1163, 18981
4072, 22, 4131, 13365
4073, 32, 16607, 51873
4074, 99, 1127, 22987
4075, 99, 410, 20836
4076, 81, 18997, 70117
4077, 13, 23243, 70071
4078, 21, 2393, 8065
4079, 79, 18673, 68505
4080, 55, 28563, 91743
4081, 27, 10918, 34216
4082, 55, 7018, 27108
4083, 74, 28266, 95754
4084, 81, 24868, 87730
4085, 35, 19874, 62076
4086, 27, 13306, 41380
4087, 76, 14560, 55236
4088, 95, 2472, 25470
4089, 95, 22885, 86709
4090, 73, 2067, 16863
4091, 75, 19429, 69541
4092, 20, 13870, 42414
4093, 62, 858, 10266
4094, 15, 13342, 40480
4095, 13, 11323, 34311
4096, 7, 16029, 48189
4097, 89, 22301, 82749
4098, 8, 412, 1368
4099, 88, 5210, 31122
4100, 49, 2300, 11706
4101, 54, 24354, 78898
4102, 72, 1950, 16222
4103, 5, 6384, 19206
4104, 41, 7145, 24801
4105, 11, 17679, 53283
4106, 97, 6989, 39789
4107, 69, 7516, 32074
4108, 82, 9014, 40494
4109, 15, 25677, 77485
4110, 37, 4195, 15327
4111, 59, 6194, 25548
4112, 73, 27719, 93819
4113, 94, 27579, 100413
4114, 2, 18864, 56604
4115, 53, 10171, 36135
4116, 32, 21670, 67062
4117, 99, 23083, 88855
4118, 45, 6550, 23704
4119, 55, 322, 7020
4120, 88, 18352, 70548
4121, 41, 19172, 60882
4122, 83, 29325, 101757
4123, 74, 28552, 96612
4124, 59, 5909, 24693
4125, 92, 4638, 30846
4126, 39, 26528, 82630
4127, 86, 17248, 66540
4128, 63, 9051, 35095
4129, 79, 10633, 44385
4130, 54, 1982, 11782
4131, 0, 15380, 46144
4132, 22, 21595, 65757
4133, 85, 27846, 97992
4134, 54, 18473, 61255
4135, 77, 25070, 87072
4136, 35, 25027, 77535
4137, 65, 9708, 37578
4138, 19, 24859, 75303
4139, 57, 28656, 92470
4140, 44, 27538, 86490
4141, 32, 27140, 83472
4142, 53, 8732, 31818
4143, 65, 6221, 27117
4144, 58, 25247, 82473
4145, 71, 17805, 63501
4146, 28, 14493, 45051
4147, 34, 6381, 21459
4148, 43, 16659, 53679
4149, 50, 14586, 48762
4150, 87, 1441, 19465
4151, 35, 8173, 26973
4152, 76, 4842, 26082
4153, 58, 1327, 10713
4154, 14, 20030, 60486
4155, 95, 28, 18138
4156, 27, 20087, 61723
4157, 71, 18440, 65406
4158, 27, 15392, 47638
4159, 45, 13695, 45139
4160, 3, 1965, 5917
4161, 55, 26833, 86553
4162, 9, 11782, 35512
4163, 98, 14798, 63606
4164, 87, 12950, 53992
4165, 54, 21711, 70969
4166, 52, 22596, 73200
4167, 63, 10486, 39400
4168, 38, 22511, 70425
4169, 80, 2998, 21798
4170, 22, 13631, 41865
4171, 36, 13717, 43747
4172, 98, 16778, 69546
4173, 99, 1792, 24982
4174, 57, 17908, 60226
4175, 13, 28032, 84438
4176, 8, 6363, 19221
4177, 42, 12381, 40675
4178, 55, 8818, 32508
4179, 81, 20032, 73222
4180, 42, 5291, 19405
4181, 18, 19021, 57715
4182, 69, 23131, 78919
4183, 66, 10641, 40639
4184, 49, 409, 6033
4185, 89, 20616, 77694
4186, 81, 9574, 41848
4187, 35, 23010, 71484
4188, 11, 6804, 20658
4189, 61, 19078, 64680
4190, 56, 25568, 82980
4191, 34, 18136, 56724
4192, 83, 12642, 51708
4193, 94, 11575, 52401
4194, 16, 28455, 85881
4195, 7, 14794, 44484
4196, 96, 10012, 48472
4197, 18, 6013, 18691
4198, 42, 14893, 48211
4199, 31, 582, 3672
4200, 65, 13487, 48915
4201, 94, 24237, 90387
4202, 9, 16891, 50839
4203, 57, 27275, 88327
4204, 56, 860, 8856
4205, 0, 27410, 82234
4206, 18, 20012, 60688
4207, 76, 1757, 16827
4208, 34, 5433, 18615
4209, 71, 25705, 87201
4210, 50, 366, 6102
4211, 11, 5109, 15573
4212, 37, 2175, 9267
4213, 53, 11878, 41256
4214, 24, 14852, 45712
4215, 12, 18334, 55294
4216, 15, 27130, 81844
4217, 66, 13614, 49558
4218, 12, 16966, 51190
4219, 5, 6425, 19329
4220, 83, 1148, 17226
4221, 74, 2523, 18525
4222, 88, 20767, 77793
4223, 14, 1657, 5367
4224, 3, 26410, 79252
4225, 86, 20219, 75453
4226, 3, 23182, 69568
4227, 33, 10312, 33118
4228, 17, 45, 717
4229, 16, 29968, 90420
4230, 49, 12326, 41784
4231, 5, 16928, 50838
4232, 17, 28226, 85260
4233, 62, 18194, 62274
4234, 72, 29071, 97585
4235, 24, 19219, 58813
4236, 14, 20298, 61290
4237, 71, 18153, 64545
4238, 59, 19714, 66108
4239, 33, 26676, 82210
4240, 97, 7675, 41847
4241, 79, 23027, 81567
4242, 97, 4049, 30969
4243, 22, 283, 1821
4244, 88, 27229, 97179
4245, 86, 17796, 68184
4246, 34, 1756, 7584
4247, 51, 28245, 89941
4248, 96, 25166, 93934
4249, 33, 1585, 6937
4250, 23, 12061, 37245
4251, 34, 6657, 22287
4252, 32, 10751, 34305
4253, 68, 13892, 50928
4254, 37, 13853, 44301
4255, 92, 6196, 35520
4256, 52, 1141, 8835
4257, 9, 26203, 78775
4258, 78, 19069, 69379
4259, 34, 12678, 40350
4260, 66, 19465, 67111
4261, 4, 28105, 84351
4262, 48, 15470, 51022
4263, 58, 1939, 12549
4264, 72, 15080, 55612
4265, 21, 11555, 35551
4266, 16, 28217, 85167
4267, 58, 21355, 70797
4268, 53, 915, 8367
4269, 33, 24565, 75877
4270, 48, 5304, 20524
4271, 56, 5683, 23325
4272, 7, 14688, 44166
4273, 97, 18746, 75060
4274, 33, 18395, 57367
4275, 32, 16770, 52362
4276, 36, 2295, 9481
4277, 97, 12263, 55611
4278, 1, 25380, 76146
4279, 81, 20980, 76066
4280, 34, 16598, 52110
4281, 54, 11105, 39151
4282, 47, 13867, 46023
4283, 64, 938, 11010
4284, 61, 10702, 39552
4285, 89, 16387, 65007
4286, 30, 1307, 5725
4287, 97, 8376, 43950
4288, 64, 12164, 44688
4289, 18, 19353, 58711
4290, 70, 22835, 78309
4291, 85, 16838, 64968
4292, 12, 22768, 68596
4293, 22, 16871, 51585
4294, 95, 8518, 43608
4295, 45, 1648, 8998
4296, 64, 4321, 21159
4297, 25, 14627, 45135
4298, 96, 8763, 44725
4299, 61, 16342, 56472
4300, 36, 15992, 50572
4301, 53, 18038, 59736
4302, 41, 14222, 46032
4303, 94, 10828, 50160
4304, 26, 11688, 36420
4305, 41, 10879, 36003
4306, 9, 25549, 76813
4307, 73, 474, 12084
4308, 76, 18364, 66648
4309, 87, 19920, 74902
4310, 41, 12571, 41079
4311, 17, 26301, 79485
4312, 84, 7121, 35479
4313, 10, 3439, 10521
4314, 27, 25009, 76489
4315, 61, 4581, 21189
4316, 26, 14168, 43860
4317, 96, 22358, 85510
4318, 48, 28760, 90892
4319, 35, 22902, 71160
4320, 93, 20118, 77656
4321, 57, 5876, 24130
4322, 54, 24816, 80284
4323, 11, 1351, 4299
4324, 38, 13603, 43701
4325, 27, 29098, 88756
4326, 35, 24812, 76890
4327, 70, 29541, 98427
4328, 8, 9838, 29646
4329, 12, 21327, 64273
4330, 52, 14292, 48288
4331, 87, 3217, 24793
4332, 43, 24119, 76059
4333, 83, 19116, 71130
4334, 6, 1986, 6034
4335, 49, 2238, 11520
4336, 65, 276, 9282
4337, 47, 13825, 45897
4338, 25, 24037, 73365
4339, 91, 916, 19314
4340, 48, 21741, 69835
4341, 34, 16254, 51078
4342, 52, 4865, 20007
4343, 87, 24816, 89590
4344, 22, 18816, 57420
4345, 60, 10698, 39298
4346, 31, 1725, 7101
4347, 68, 353, 10311
4348, 31, 20701, 64029
4349, 33, 27775, 85507
4350, 17, 27156, 82050
4351, 36, 18092, 56872
4352, 75, 2027, 17335
4353, 51, 8364, 30298
4354, 58, 1733, 11931
4355, 82, 26697, 93543
4356, 13, 12001, 36345
4357, 25, 15699, 48351
4358, 54, 15778, 53170
4359, 57, 6116, 24850
4360, 5, 29134, 87456
4361, 37, 9192, 30318
4362, 40, 6468, 22608
4363, 39, 173, 3565
4364, 2, 274, 834
4365, 59, 1960, 12846
4366, 32, 6038, 20166
4367, 71, 21961, 75969
4368, 53, 1203, 9231
4369, 32, 25599, 78849
4370, 1, 28773, 86325
4371, 56, 21231, 69969
4372, 44, 7881, 27519
4373, 72, 25905, 88087
4374, 84, 27415, 96361
4375, 8, 13515, 40677
4376, 36, 24609, 76423
4377, 52, 18610, 61242
4378, 71, 3873, 21705
4379, 45, 9102, 31360
4380, 32, 13470, 42462
4381, 29, 12222, 38352
4382, 51, 9359, 33283
4383, 7, 11420, 34362
4384, 28, 16835, 52077
4385, 75, 258, 12028
4386, 90, 1152, 19660
4387, 60, 5901, 24907
